TXid, StartTime, EndTime, ResponseTime, Aborted
1, 1636410872947, 1636410874097, 1150
2, 1636410874118, 1636410874845, 727
3, 1636410874846, 1636410875577, 731
4, 1636410875578, 1636410876297, 719
5, 1636410876298, 1636410877021, 723
6, 1636410877022, 1636410877737, 715
7, 1636410877738, 1636410878465, 727
8, 1636410878466, 1636410879185, 719
9, 1636410879186, 1636410879909, 723
10, 1636410879910, 1636410880633, 723
11, 1636410880634, 1636410881345, 711
12, 1636410881346, 1636410882062, 716
13, 1636410882062, 1636410882769, 707
14, 1636410882770, 1636410883477, 707
15, 1636410883478, 1636410884189, 711
17, 1636410884190, 1636410884925, 735
19, 1636410884926, 1636410885555, 629
21, 1636410885555, 1636410886178, 623
23, 1636410886179, 1636410886807, 628
24, 1636410886807, 1636410887435, 628
26, 1636410887435, 1636410888058, 623
28, 1636410888058, 1636410888679, 621
30, 1636410888679, 1636410889303, 624
32, 1636410889303, 1636410889927, 624
34, 1636410889927, 1636410890559, 632
36, 1636410890559, 1636410891191, 632
38, 1636410891191, 1636410891815, 624
40, 1636410891815, 1636410892443, 628
42, 1636410892443, 1636410893067, 624
44, 1636410893067, 1636410893691, 624
46, 1636410893691, 1636410894311, 620
48, 1636410894311, 1636410894930, 619
49, 1636410894931, 1636410895551, 620
51, 1636410895551, 1636410896175, 624
53, 1636410896175, 1636410896799, 624
55, 1636410896799, 1636410897419, 620
57, 1636410897419, 1636410898039, 620
59, 1636410898039, 1636410898655, 616
62, 1636410898655, 1636410899274, 619
65, 1636410899274, 1636410899898, 624
67, 1636410899899, 1636410900518, 619
70, 1636410900518, 1636410901138, 620
73, 1636410901139, 1636410901755, 616
76, 1636410901755, 1636410902370, 615
79, 1636410902371, 1636410902991, 620
82, 1636410902991, 1636410903615, 624
85, 1636410903615, 1636410904231, 616
88, 1636410904231, 1636410904855, 624
91, 1636410904855, 1636410905470, 615
94, 1636410905471, 1636410906086, 615
97, 1636410906087, 1636410906707, 620
100, 1636410906707, 1636410907326, 619
103, 1636410907327, 1636410907942, 615
105, 1636410907943, 1636410908562, 619
108, 1636410908563, 1636410909187, 624
111, 1636410909187, 1636410909803, 616
114, 1636410909803, 1636410910423, 620
117, 1636410910423, 1636410911042, 619
120, 1636410911043, 1636410911659, 616
123, 1636410911659, 1636410912275, 616
126, 1636410912275, 1636410912894, 619
129, 1636410912895, 1636410913511, 616
132, 1636410913511, 1636410914127, 616
135, 1636410914127, 1636410914746, 619
138, 1636410914747, 1636410915366, 619
141, 1636410915367, 1636410915987, 620
144, 1636410915987, 1636410916602, 615
147, 1636410916602, 1636410917219, 617
150, 1636410917219, 1636410917834, 615
153, 1636410917835, 1636410918450, 615
156, 1636410918451, 1636410919070, 619
159, 1636410919071, 1636410919687, 616
162, 1636410919687, 1636410920306, 619
165, 1636410920307, 1636410920926, 619
168, 1636410920927, 1636410921547, 620
171, 1636410921547, 1636410922163, 616
174, 1636410922163, 1636410922787, 624
177, 1636410922787, 1636410923402, 615
180, 1636410923403, 1636410924023, 620
183, 1636410924023, 1636410924642, 619
186, 1636410924643, 1636410925259, 616
189, 1636410925259, 1636410925878, 619
192, 1636410925879, 1636410926506, 627
195, 1636410926507, 1636410927126, 619
198, 1636410927127, 1636410927743, 616
201, 1636410927743, 1636410928359, 616
204, 1636410928359, 1636410928975, 616
207, 1636410928975, 1636410929590, 615
210, 1636410929591, 1636410930207, 616
213, 1636410930207, 1636410930822, 615
216, 1636410930823, 1636410931450, 627
219, 1636410931450, 1636410932067, 617
222, 1636410932067, 1636410932687, 620
225, 1636410932687, 1636410933303, 616
228, 1636410933303, 1636410933923, 620
231, 1636410933923, 1636410934543, 620
234, 1636410934544, 1636410935159, 615
237, 1636410935159, 1636410935775, 616
240, 1636410935775, 1636410936399, 624
243, 1636410936399, 1636410937015, 616
