Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
53, 1, 1636467354709, 1636467355254, 545, 122, 423, 49, 7, 56
58, 1, 1636467355619, 1636467356024, 405, 5, 400, 2, 0, 2
61, 1, 1636467356291, 1636467356691, 400, 4, 396, 3, 0, 3
64, 1, 1636467356959, 1636467357360, 401, 4, 397, 3, 1, 4
67, 1, 1636467357627, 1636467358028, 401, 4, 397, 3, 0, 3
70, 1, 1636467358295, 1636467358691, 396, 3, 393, 2, 1, 3
73, 1, 1636467358959, 1636467359359, 400, 3, 397, 3, 0, 3
76, 1, 1636467359623, 1636467360019, 396, 3, 393, 2, 0, 2
79, 1, 1636467360283, 1636467360679, 396, 3, 393, 1, 0, 1
82, 1, 1636467360947, 1636467361343, 396, 3, 393, 1, 0, 1
86, 1, 1636467361611, 1636467362011, 400, 3, 397, 2, 0, 2
89, 1, 1636467362283, 1636467362679, 396, 1, 395, 0, 0, 0
92, 1, 1636467362947, 1636467363339, 392, 3, 389, 0, 1, 1
96, 1, 1636467363603, 1636467363995, 392, 3, 389, 0, 1, 1
99, 1, 1636467364259, 1636467364655, 396, 1, 395, 0, 1, 1
102, 1, 1636467364919, 1636467365324, 405, 4, 401, 0, 0, 0
105, 1, 1636467365591, 1636467365943, 352, 2, 350, 0, 1, 1
108, 1, 1636467366207, 1636467366559, 352, 1, 351, 0, 0, 0
111, 1, 1636467366823, 1636467367175, 352, 1, 351, 0, 0, 0
114, 1, 1636467367439, 1636467367791, 352, 1, 351, 0, 0, 0
117, 1, 1636467368059, 1636467368411, 352, 1, 351, 0, 1, 1
120, 1, 1636467368675, 1636467369027, 352, 2, 350, 0, 1, 1
123, 1, 1636467369295, 1636467369647, 352, 0, 352, 0, 0, 0
126, 1, 1636467369911, 1636467370263, 352, 1, 351, 0, 0, 0
129, 1, 1636467370527, 1636467370879, 352, 1, 351, 0, 0, 0
132, 1, 1636467371143, 1636467371495, 352, 0, 352, 0, 0, 0
135, 1, 1636467371759, 1636467372111, 352, 0, 352, 0, 0, 0
138, 1, 1636467372375, 1636467372727, 352, 1, 351, 0, 0, 0
141, 1, 1636467372991, 1636467373343, 352, 0, 352, 0, 0, 0
144, 1, 1636467373607, 1636467373959, 352, 1, 351, 0, 0, 0
147, 1, 1636467374223, 1636467374575, 352, 0, 352, 0, 0, 0
150, 1, 1636467374843, 1636467375195, 352, 0, 352, 0, 0, 0
153, 1, 1636467375459, 1636467375811, 352, 1, 351, 1, 0, 1
156, 1, 1636467376075, 1636467376427, 352, 1, 351, 0, 1, 1
159, 1, 1636467376691, 1636467377043, 352, 0, 352, 0, 0, 0
162, 1, 1636467377307, 1636467377659, 352, 0, 352, 0, 0, 0
