Xid, State, StartTime, EndTime, TransactionTime, ExecuteTime, CommunicationTime, ReadTime, WriteTime, DBTime
101, 1, 1636483554229, 1636483554722, 493, 98, 395, 34, 8, 42
102, 1, 1636483555006, 1636483555402, 396, 1, 395, 0, 1, 1
103, 1, 1636483555662, 1636483556058, 396, 2, 394, 0, 1, 1
104, 1, 1636483556318, 1636483556714, 396, 1, 395, 0, 0, 0
105, 1, 1636483556974, 1636483557370, 396, 1, 395, 0, 0, 0
106, 1, 1636483557630, 1636483558026, 396, 0, 396, 0, 0, 0
107, 1, 1636483558286, 1636483558682, 396, 0, 396, 0, 0, 0
108, 1, 1636483558942, 1636483559338, 396, 0, 396, 0, 0, 0
109, 1, 1636483559598, 1636483559994, 396, 0, 396, 0, 0, 0
110, 1, 1636483560254, 1636483560646, 392, 0, 392, 0, 0, 0
111, 1, 1636483560906, 1636483561294, 388, 0, 388, 0, 0, 0
112, 1, 1636483561558, 1636483561946, 388, 0, 388, 0, 0, 0
113, 1, 1636483562206, 1636483562594, 388, 0, 388, 0, 0, 0
114, 1, 1636483562854, 1636483563246, 392, 0, 392, 0, 0, 0
115, 1, 1636483563506, 1636483563894, 388, 0, 388, 0, 0, 0
116, 1, 1636483564154, 1636483564550, 396, 2, 394, 0, 0, 0
117, 1, 1636483564810, 1636483565158, 348, 0, 348, 0, 0, 0
118, 1, 1636483565418, 1636483565762, 344, 0, 344, 0, 0, 0
119, 1, 1636483566018, 1636483566362, 344, 0, 344, 0, 0, 0
120, 1, 1636483566622, 1636483566966, 344, 0, 344, 0, 0, 0
121, 1, 1636483567222, 1636483567566, 344, 0, 344, 0, 0, 0
122, 1, 1636483567826, 1636483568174, 348, 0, 348, 0, 0, 0
123, 1, 1636483568430, 1636483568770, 340, 0, 340, 0, 0, 0
124, 1, 1636483569030, 1636483569374, 344, 0, 344, 0, 0, 0
125, 1, 1636483569630, 1636483569970, 340, 0, 340, 0, 0, 0
126, 1, 1636483570226, 1636483570570, 344, 0, 344, 0, 0, 0
127, 1, 1636483570830, 1636483571174, 344, 0, 344, 0, 0, 0
128, 1, 1636483571434, 1636483571778, 344, 0, 344, 0, 0, 0
129, 1, 1636483572038, 1636483572382, 344, 0, 344, 0, 0, 0
130, 1, 1636483572638, 1636483572978, 340, 0, 340, 0, 0, 0
131, 1, 1636483573234, 1636483573578, 344, 0, 344, 0, 0, 0
132, 1, 1636483573838, 1636483574182, 344, 0, 344, 0, 0, 0
133, 1, 1636483574442, 1636483574794, 352, 0, 352, 0, 0, 0
134, 1, 1636483575050, 1636483575394, 344, 0, 344, 0, 0, 0
135, 1, 1636483575650, 1636483575990, 340, 0, 340, 0, 0, 0
136, 1, 1636483576254, 1636483576594, 340, 0, 340, 0, 0, 0
137, 1, 1636483576850, 1636483577190, 340, 0, 340, 0, 0, 0
138, 1, 1636483577446, 1636483577786, 340, 0, 340, 0, 0, 0
139, 1, 1636483578038, 1636483578378, 340, 0, 340, 0, 0, 0
140, 1, 1636483578638, 1636483578982, 344, 0, 344, 0, 0, 0
141, 1, 1636483579242, 1636483579582, 340, 0, 340, 0, 0, 0
142, 1, 1636483579838, 1636483580182, 344, 0, 344, 0, 0, 0
143, 1, 1636483580438, 1636483580782, 344, 0, 344, 0, 0, 0
144, 1, 1636483581042, 1636483581382, 340, 0, 340, 0, 0, 0
145, 1, 1636483581638, 1636483581978, 340, 0, 340, 0, 0, 0
146, 1, 1636483582234, 1636483582578, 344, 0, 344, 0, 0, 0
147, 1, 1636483582838, 1636483583182, 344, 0, 344, 0, 0, 0
148, 1, 1636483583438, 1636483583778, 340, 0, 340, 0, 0, 0
149, 1, 1636483584038, 1636483584378, 340, 0, 340, 0, 0, 0
150, 1, 1636483584634, 1636483584978, 344, 0, 344, 0, 0, 0
151, 1, 1636483585238, 1636483585578, 340, 0, 340, 0, 0, 0
152, 1, 1636483585838, 1636483586178, 340, 0, 340, 0, 0, 0
153, 1, 1636483586430, 1636483586770, 340, 0, 340, 0, 0, 0
154, 1, 1636483587026, 1636483587370, 344, 0, 344, 0, 0, 0
155, 1, 1636483587630, 1636483587974, 344, 0, 344, 0, 0, 0
156, 1, 1636483588234, 1636483588574, 340, 0, 340, 0, 0, 0
157, 1, 1636483588830, 1636483589170, 340, 0, 340, 0, 0, 0
158, 1, 1636483589426, 1636483589766, 340, 0, 340, 0, 0, 0
159, 1, 1636483590022, 1636483590362, 340, 0, 340, 0, 0, 0
160, 1, 1636483590618, 1636483590958, 340, 0, 340, 0, 0, 0
161, 1, 1636483591210, 1636483591550, 340, 0, 340, 0, 0, 0
162, 1, 1636483591806, 1636483592146, 340, 0, 340, 0, 0, 0
163, 1, 1636483592402, 1636483592742, 340, 0, 340, 0, 0, 0
164, 1, 1636483592998, 1636483593338, 340, 0, 340, 0, 0, 0
165, 1, 1636483593598, 1636483593938, 340, 0, 340, 0, 0, 0
166, 1, 1636483594194, 1636483594534, 340, 0, 340, 0, 0, 0
